Job_Role,Education_Level,Marital_Status,Salary,Workload,Experience,IQ,Skill_Level,Training_Hours,Work_Life_Balance,Family_Responsibilities
Clerk,Master,Married,80122.69219726237,32.30462164989521,24.55242981154374,117.15275112753945,5.600921571815524,359.41577325730157,4.805813348588156,11.831144788515221
Technician,High School,Divorced,105098.14049673971,35.646189516368864,22.007090483937816,99.37989306305002,0.4797132077593904,257.75633040063025,5.98735555855691,9.108932841544032
Clerk,Bachelor,Divorced,81082.99112299709,31.52480591902377,24.976297445389083,104.67889996591326,5.450962634776477,295.2067542259444,5.064570040286194,7.954288997468055
Technician,Master,Divorced,114928.65796989834,46.77871311930898,33.39262021007161,119.95077595674809,8.006730071227064,379.12574582196197,6.4508410582362234,12.786663817560623
Clerk,High School,Married,72453.68086816873,23.747661181504235,24.66073964580098,91.5574740596575,0.4288476488821169,218.71070769917918,7.330432344378816,16.32686171492516
Analyst,Master,Divorced,131167.32580180693,43.17408994928333,30.008143179237237,114.39976288765064,8.081514086299741,356.28642641928957,6.879412811526531,11.559787575511981
Clerk,Bachelor,Single,81942.25468150512,29.137657441798932,25.427510366502936,113.35455624138437,5.037541841486822,325.8832852470755,6.659875104345215,8.934335454920825
Technician,High School,Divorced,104384.58512306323,35.86198671320903,26.690272653376446,103.01895260138947,3.0918053390746456,226.54785146181422,6.514321255424953,11.440527807184772
Manager,Bachelor,Divorced,173348.23528664996,49.863463264096275,38.81949413852658,108.04061617306567,4.929779638482383,335.01738367636875,5.512138296509377,9.497994609357924
Clerk,Bachelor,Divorced,77058.19355102582,28.72729099980587,24.103524912795695,104.91117845461524,2.4777220825120496,310.92241562989796,5.8748138982688385,10.263945619054356
Manager,High School,Single,174156.12440321693,48.290501215283726,42.483389659294524,94.86298224236995,1.8480326176839612,248.1746639427687,8.388818910263714,11.0899623764529
Analyst,High School,Married,120836.7371677095,38.98852620671903,24.60914709177576,98.13365877029344,3.06014381867127,236.94354530166243,4.826126673693971,12.951620865850341
Engineer,High School,Single,124911.96818996381,35.44847890998496,25.953797036412183,103.22259245822646,1.1062539809162857,249.10110623221794,9.112634305203303,12.511327628037481
Analyst,PhD,Married,122490.32213161667,40.2517375025653,26.481812442298533,134.64122845672162,9.612035031092548,475.0337350167898,5.928879709169664,13.349044493973409
Clerk,High School,Married,70897.03602500174,28.751416785344237,27.026572610862274,97.51734132259016,1.8238664964490217,221.7536699970638,6.085594703944525,15.036819980540677
Manager,High School,Divorced,160975.9546383299,46.609791982878924,35.49126597244438,94.23253787007609,-0.8995138798684819,231.30526705188547,6.721627032392106,9.528244630340524
Manager,High School,Married,162680.33639401727,48.64996142601256,40.496789115335574,101.33921818933166,3.6713475754374763,235.48616610109423,6.772847838543723,15.692193670566617
Technician,High School,Single,109486.16312440624,38.77144765058772,25.912183553398613,95.88232514687076,1.0986243201028256,223.95327408192122,8.78315988777701,13.224277998885409
Manager,Master,Single,177056.56973637678,48.39399473895133,36.36646298562729,117.40873680569399,7.5057354324727985,342.62070879887517,8.335054351912172,11.122421546743364
Technician,PhD,Married,117231.86158559202,36.07536085462886,26.474748512136323,136.62638045218517,9.913298863851791,500.0392926939703,6.564789105907648,14.05741846595671
Engineer,Bachelor,Divorced,130997.38668005736,37.80713117285358,25.922509163618727,114.13557714282884,6.25761905635936,314.54037922258226,6.7879103300795745,10.922466714829088
Clerk,High School,Divorced,84777.98792449314,32.27376554977086,24.446999897698436,100.78987156125726,2.406056122428081,274.8472642257855,7.542203006909048,12.332679818753078
Technician,Master,Single,98051.23454560692,37.056523216370614,23.530229687268506,113.64040499443638,6.765075728479025,398.6566564167586,7.662122224526193,11.041691677617207
Engineer,Master,Divorced,132832.45750121912,45.54582649988923,27.589223721274706,121.05698283735329,6.10648490748072,366.3939715443767,7.002231622162402,11.83624040678676
Manager,Master,Married,165534.38940396116,49.47330816350235,39.56178342419682,125.31328645393764,7.7978507013821385,378.85834819441834,5.725356250633703,15.633407153297842
Manager,Bachelor,Married,168901.72642301815,52.00596441427372,42.09962146224586,108.12183167117232,3.1265586960453833,367.45372252945833,5.542781460680804,13.143620983667251
Engineer,High School,Single,129453.4835256929,40.294202618616836,27.046290452037397,106.75557044993357,2.6458904202758924,298.52965973841003,7.31088820227821,9.05788587203043
Manager,PhD,Married,171527.1624571034,53.88761534558904,41.82497731024953,136.46372644759103,8.900955248445127,472.29708262861993,6.467690103858885,15.587151707661317
Engineer,PhD,Single,117947.00378529486,37.84350283717381,27.632758048175432,138.31866416071736,11.252283661956639,481.7847904497817,9.310605912813463,14.856041671303686
Technician,Master,Married,110974.56721921952,37.23501593863185,27.065977458386506,121.52621563265676,7.161299542662695,380.43550320636973,7.171101971669559,15.998090729054596
Technician,Bachelor,Single,99052.19298295092,34.415908111649955,24.51510104381118,112.93695849903006,5.644123767850108,334.5209712820669,6.743434664054565,9.00437292151181
Engineer,Bachelor,Divorced,131003.66978923025,39.807435468674505,21.680583016131596,117.07093644165545,5.08198881382472,319.79823486886147,8.289203051406874,12.823151298453046
Technician,Bachelor,Married,115645.67080209497,35.27525745334512,25.112309686040224,112.23696968534487,3.2476229048590035,283.82686408472205,5.681841498382071,12.699686313846854
Technician,PhD,Married,101159.7982313479,35.75672118928003,25.205586703817744,127.49382946104893,9.13927083660466,428.5565431918768,6.600733015145591,15.563735112137657
Technician,Master,Single,91999.87525690248,34.65131287063412,27.24626602788,117.7572858173607,7.672389337611382,385.93642659173315,7.093784667952789,9.161251198844912
Analyst,High School,Single,117214.11844011102,38.64413954951158,27.247037022889497,101.1927747688687,2.166655817359844,229.76420482768566,8.141979913874005,11.470247109820606
Clerk,PhD,Married,90239.15234767941,34.73435417268655,25.00843884307804,123.5471928902689,11.180989905305672,445.7488364822671,6.313723182896907,13.572129993182381
Manager,Master,Single,182748.08632794864,52.95634905684565,41.8226833012449,119.28370542317904,7.403274563037172,367.07419005770083,6.5153952080803474,9.945298934831378
Analyst,Master,Married,114459.7158052286,40.60746377749069,28.646794232203455,125.48273559115127,6.03329810929734,385.3183927322626,6.60826716634419,14.56357892247527
Technician,High School,Divorced,106116.877538111,33.63338142192839,27.87275342973986,89.04373074417359,1.203935862279366,245.150767616611,8.345935007838316,13.191884112656242
Engineer,High School,Single,125005.72523141476,37.33227751531503,25.44114669248563,107.67241050897258,2.102917390523237,270.29443197074727,7.825352054318372,11.41277302014841
Technician,High School,Married,107336.15990319257,37.86590167471326,28.454644145979586,105.6118710935158,-0.31404406600010537,261.03045376076466,7.360168130828013,14.845542729269505
Clerk,Bachelor,Divorced,95849.85711267455,32.62814037758938,26.434242178025016,107.70117692084762,6.673441885622985,332.98163330310825,6.810306506547592,11.799244871386133
Technician,High School,Divorced,101903.16038527718,39.41801202725294,28.48563002447337,102.71695413935905,2.4417467363775573,265.04608014566503,7.8495845310466175,12.370735785412824
Engineer,Master,Married,129456.75642956517,38.188058122092315,26.593038862458474,120.01573863453163,8.227034597048872,418.96274309409057,3.7814300340489004,10.54918703299278
Clerk,High School,Single,81649.81989274612,29.31135403391896,21.99012222200018,106.14995184219342,0.419396059190831,253.10271843808403,10.418777779313464,16.74345989138195
Technician,Master,Married,105510.47913712043,30.081547512423697,22.341895101777936,124.9134157138497,8.244565160355256,391.23413185714924,7.495458245242957,16.470980061008675
Clerk,PhD,Divorced,79312.50244917185,28.82258668181738,22.866155843396207,122.99964638408495,12.23149891102775,419.97710744034305,6.715374495746321,10.90518884149628
Manager,Bachelor,Married,174529.96422925885,52.989711531738344,42.25316200332142,112.93631206732088,3.6791216446226827,317.29300978719334,4.027910973356182,13.248697694729241
Manager,PhD,Single,166642.27102520646,48.60051386231541,41.76070128245928,128.97186073178375,10.771401794903767,477.23911934961643,8.28802836830549,13.787449651353194
Technician,PhD,Divorced,108267.074091828,36.92143938560247,25.266771119359085,130.4141628525905,10.001109944687293,486.8280731504237,5.556074452926243,9.521939921197607
Clerk,Master,Married,77712.52930451951,29.428490682006565,19.933636606064407,116.35914049515092,5.455566151751755,401.9243843520352,6.4448535375574885,15.081221731503748
Engineer,PhD,Single,134080.03053394493,40.97217108466468,24.6616440522834,138.74068534560416,10.49288397185187,441.5975333602196,8.411565719164281,11.105876044994197
Technician,Master,Divorced,99708.87415033483,31.556925830553,25.605410379311312,125.20030909951288,7.833603204837348,422.0635224522405,6.058596830997975,10.123123446429558
Manager,High School,Single,172141.13031841264,50.2556283489017,41.20307398035061,96.30114418013517,1.398873447331153,205.8319158948289,9.120967023614378,12.746097874577384
Manager,High School,Divorced,160880.27801887295,41.02659208729783,36.369668539270066,93.32694696544884,3.165916520255223,254.61624041334463,7.805574702806173,12.551516676989063
Technician,Master,Married,110069.56277937489,34.43931152551404,24.65966915900806,118.07163684511076,5.333236593210803,378.78758315880043,6.975823337288563,15.703748483383286
Clerk,High School,Single,74851.61165091215,25.10858026885458,19.99622866198772,102.17251323045653,0.5052438535503558,268.3956927395902,8.008857703668895,12.170457693230734
Manager,Bachelor,Divorced,164752.82120860604,53.61798354964045,42.83958041806916,111.20102921973111,5.136597395588752,295.7530914815709,5.584475933086294,9.939013776003511
Clerk,PhD,Single,88641.8295618635,32.33222205829353,24.497547409077516,136.26566412384122,10.025385277972271,495.9546809018054,8.977872272211137,11.562704100024199
Manager,Bachelor,Single,166871.35144158517,51.40001294589824,45.068199939710034,113.94959861090426,4.283426511575895,298.59970229971077,7.729628600864209,10.337087215295966
Manager,PhD,Married,171294.18698823405,54.56301868147814,43.422523757448104,134.84784512876453,10.809594435971885,456.3265920404655,4.610219856807331,11.985856208705124
Analyst,High School,Single,112174.94396730803,35.153250437525486,23.415328613654843,101.63427700305219,2.5308943142159492,233.30666145072368,9.352039365974326,12.940206647245962
Manager,Bachelor,Divorced,182114.28005960077,55.24208959374668,41.398274302096084,103.05350634894505,5.8581390709340155,271.0213156414401,9.09940752050251,14.970063315075127
Engineer,High School,Divorced,122118.20362288768,42.79657469278116,26.212398933163403,99.02150734426549,1.8768635646477323,249.93356604030035,6.958751871020797,10.187563258372043
Technician,PhD,Divorced,119979.07680664313,34.29033413834316,24.66616322512808,135.30044869954332,10.602580267978341,506.7226797558259,9.159121154603291,13.63353033735325
Technician,Master,Divorced,113687.14448687909,38.40686044154883,29.437097771834324,119.74238535737678,6.5543496969700055,442.8228751611537,7.09131472861135,12.462587172547668
Clerk,Master,Married,77797.31403341089,26.681119462765096,23.71339207087064,122.51545184311874,9.053818690086596,396.97401942796245,5.619544095833649,13.443575440503766
Manager,Bachelor,Single,167251.98751233556,47.52645751541698,37.29996527989143,108.40625842376933,4.187454229878014,339.1461423488891,7.369541545814522,11.303865504820251
Engineer,High School,Married,129602.00120456918,38.1742308302809,27.867996785452014,94.85094075729077,4.105297429458313,244.3437742731523,7.637082407992742,16.024956846663386
Clerk,High School,Single,81018.67901770465,28.413066875807953,24.305150100944424,99.38327967976944,2.0348879470894086,258.74422325490315,7.2198561186122285,10.920610599659398
Analyst,Bachelor,Single,118056.40500146952,34.83032707171924,25.952842887797413,111.54523721516327,3.6244891104312575,316.2475014077818,8.735269309974987,12.253850628160443
Clerk,Master,Single,86447.27153130322,33.66924920128598,25.618171585753473,116.72156140269279,8.368079350488602,387.3446613138376,7.440836164940792,11.596068870657305
Clerk,PhD,Married,79671.34020516675,29.223436798890503,25.3379496549343,128.82144377571666,10.12590138839496,468.3924616435619,5.539693237425637,12.10257547750433
Manager,Bachelor,Single,170070.822803534,51.05751490507064,41.15097743482171,105.30268379007009,5.851124098380238,299.03617300261357,9.030249693969568,12.472987624374936
Analyst,PhD,Married,115532.5794824914,36.28894590075896,21.365174366187176,135.59622458782047,11.223855918542593,469.6425631777812,5.619963153710646,14.040528461147083
Clerk,Master,Divorced,73563.64869659104,24.53819009835445,26.299645270098505,118.52772121205983,7.337955554145025,385.8868400441699,6.595204620579707,11.447940792701841
Engineer,High School,Divorced,136479.02255950958,40.810172075174265,27.986374959432226,107.26377772563092,1.4077591551871853,281.05562179787233,8.132804697174807,14.252318259363596
Engineer,Master,Single,127231.01868514497,34.26323507374067,21.33722690457836,127.64373925270453,7.97571337766925,383.9668350728555,9.597397293221624,13.125852085000373
Technician,Bachelor,Married,90092.15468842219,34.794097861743595,23.192509449960085,109.59477017639128,5.0007555074545955,318.15869618062953,6.644689803284233,16.453109525801953
Analyst,High School,Divorced,117174.55876615038,33.89505488350157,24.64265066935789,94.95775633726325,2.6858578186084188,278.15562205558047,6.345230224376051,9.95525244259159
Analyst,Bachelor,Married,124935.5089712863,43.961827997692424,29.154309397675007,99.57051061133332,2.8462694262085386,322.42222427438537,5.48939150070242,14.915916212387547
Technician,Bachelor,Married,107640.54438429468,37.73408816652417,27.578381980388542,102.63981463486604,5.446981717009852,332.2632102475062,6.0799152637400375,15.113365443186417
Clerk,Master,Single,78374.66910837001,30.317261373814443,25.5417854792954,113.1308258755067,6.3614141748549695,376.7502885545741,8.320930061925658,11.071657494678567
Analyst,Bachelor,Divorced,127411.68363289407,41.791120032964,28.908041995093853,116.89234813730752,6.6533096371785305,340.2046475483355,6.012134089860228,10.521600145084095
Engineer,Master,Single,132198.6843782171,37.46105206760279,26.62513743258501,120.57912293613472,7.623087347889095,411.20296920632796,8.723037939579864,12.416409691963645
Engineer,High School,Single,127766.04979689224,41.63043813601028,26.95142547826243,101.94802262045994,2.2398577458492968,285.1011558315385,8.0855133296396,12.32820058924252
Manager,Master,Divorced,172634.69273677882,50.59943130115614,38.20040465275819,108.89789495532438,7.486309993350222,328.76373165299105,5.2842916813618706,9.117878429200935
Analyst,High School,Divorced,113933.77657129458,38.79206024400101,29.121155827425408,94.01016785391369,1.0015591471232819,211.71150956683044,6.071073517539269,9.978041995385391
Clerk,Master,Married,76918.96967637565,33.8170605003203,30.189759377136724,124.43539888223144,8.623256690528054,425.0596797925158,5.495871326348336,14.964140174380855
Technician,PhD,Divorced,104063.89018538958,37.197476308339404,32.90285162319387,131.43387056191293,11.991370418416905,457.3299540084498,6.927142311158945,11.213849878935061
Technician,PhD,Married,110178.13835038885,35.86617098847507,23.68609742775834,129.26397360657202,10.392913510548217,445.0935314279825,7.889278795503996,17.29355687879656
Clerk,Bachelor,Married,79800.96291819555,25.035337691315114,23.003432871958108,112.82421179300061,6.590403568573638,300.56520384608916,6.238171306139629,14.260454082323353
Manager,Master,Married,169685.28821464808,47.11986111416161,34.39573315070283,128.17898903067908,6.430851801327466,395.25764403047594,5.159228110101375,14.857736991349173
Technician,Master,Divorced,108257.3521334528,34.631873199212826,26.422234912364832,118.89478768231474,6.202886433775019,359.742189696153,7.220630804307163,10.986422335833101
Analyst,High School,Single,120861.00855840475,38.28011712282996,25.043657965081433,100.34684901329035,2.040924748728923,292.51558348123024,7.647912252546119,10.563351171808158
Manager,Bachelor,Married,163401.98084986347,46.60938882597823,42.15158600263902,110.96298459365653,5.434941038367898,321.4772481477016,6.3247582395335415,16.114227068556154
Analyst,Master,Single,127394.64275010496,45.23503002673526,28.068285073330465,131.96054817636997,6.6060133187568795,412.7620855174856,8.580567687035614,11.851734833547486
Engineer,Bachelor,Single,138551.22979189915,44.54918216576072,23.896225006945837,99.50321867790487,5.5377681903684834,310.7679708591664,9.209230647223938,14.652151082833118
Manager,PhD,Divorced,175577.81161024532,51.80635496117745,39.96064999918369,133.41611507394404,10.306389482073413,486.0791335332195,6.975713504329974,12.262696784790782
Technician,Master,Single,111160.67744122444,35.21611058385123,21.65707974949134,119.42598875620469,6.001693224708945,407.76974064350213,9.638960527599833,13.412102926558966
Manager,Master,Single,172904.89232630187,49.36337309029655,41.18388545416289,122.8338586309209,7.5187930174517215,417.1401561399932,8.908022662536192,10.87633372302627
Manager,Bachelor,Divorced,168901.48565764123,47.144244619933296,34.441956217454006,106.71313723002638,5.863528242521522,300.8093634442356,6.292560455187812,10.53175424195354
Manager,Master,Married,175583.19274713873,50.23244155555659,40.17313594014461,119.75517484570774,7.1714693175903905,383.55301359227826,8.209855665748464,16.95345685243158
Manager,Bachelor,Single,170640.65132418295,50.773257620428254,36.23100517050173,113.55705289732748,6.152648103261693,342.4947389035005,8.326994513270098,13.159611149228489
Analyst,Master,Divorced,109865.34501741655,34.27471827355512,23.496763527704278,135.56455100521922,5.782596206503048,410.58132077764606,6.164875496027765,11.98629777147343
Engineer,High School,Single,130187.19443201588,41.00252925173469,28.788020937476414,104.04018094701036,2.467950422131852,257.97822925347623,9.652913051230422,12.898508482332758
Clerk,Bachelor,Single,75809.70962949352,29.534222853525755,25.488407209634467,105.75967200984746,3.829719293603225,319.4946193081912,10.077777585198444,14.894514866226315
Manager,Master,Married,160900.68595149592,44.27657732636783,35.41130145325405,117.88120158988649,5.885918641766913,401.4661048259805,5.96697473628044,14.925771839549878
Technician,PhD,Single,101696.25161408391,32.41884496766149,24.147015505952577,127.73292945808073,9.36906916626221,419.9122396687575,7.496349739624404,12.06903238995973
Manager,Master,Divorced,164797.08379473526,48.759183399735065,39.41562544395643,111.02178413684993,6.057939816425755,386.33848127147877,6.827625042546338,11.69183996319115
Technician,PhD,Single,109123.25532382537,40.66306297202057,29.276792177697097,128.34954904149282,9.452004181258863,452.02461692595114,8.7147317275177,10.51518038205947
Analyst,PhD,Married,110201.58603883235,39.66965937360128,24.101112960238986,133.66414540910873,9.785849689288812,481.47744503550507,7.277856655030514,15.578005553508856
Technician,High School,Married,102060.02382956502,30.993555292700325,24.681912194044823,93.62883940461603,2.8371544863313845,252.79631265632864,6.570487330863574,13.728877222119372
Clerk,Bachelor,Divorced,81464.13624506403,31.45810886825291,20.320271170920904,115.24241325525296,4.678840961294298,362.64312773288907,7.101723208471769,11.319462077248048
Engineer,Master,Married,121272.64487784395,35.358088033184906,21.419274911864832,122.43887410542169,5.4143742932304075,421.94682116326743,7.498011770304427,16.977618360499207
Technician,High School,Single,111544.30150382324,38.24807316166122,26.14748889592752,96.32883339014481,3.1400678464951604,269.58910003249554,7.687163526948478,11.529747068213146
Technician,Master,Married,108274.47673267915,33.586626044546364,26.05996667441566,119.29235181331076,6.16290986638496,417.45811000994627,7.030919338366907,16.58519407243772
Engineer,PhD,Divorced,121681.29211193763,39.71909143378249,24.904807422244982,137.99160903820516,9.941279572895372,481.8107977727292,6.7119372016487215,11.396078562692006
Clerk,Bachelor,Married,80163.7660497955,33.97738994262657,24.177568863600712,113.66773906752933,5.446536506940712,327.97917987579547,6.431022958010893,13.418901609944168
Manager,Master,Married,162292.79754531075,46.13850929424725,36.099268395489595,120.04391827449074,7.1996104184027825,407.54417821254816,5.886437435209548,11.542877915678723
Technician,Master,Married,96109.1299391167,30.808645444661025,23.801682741425324,118.81158341519507,8.094179547521476,402.26478585905056,5.944147817347189,14.281786142496216
Engineer,PhD,Divorced,132396.57623062073,38.24920202096199,23.96646632675188,130.3830453522583,10.47900314339276,454.5847659697514,6.6226134825377905,10.733209712694183
Analyst,Master,Married,120146.00585919393,41.11513655305795,26.399320057257484,117.44118221028849,6.138690420302892,392.97883259674234,7.344854031180694,14.83687909803495
Engineer,Master,Married,124119.38756701643,35.441961773569474,21.759313307760777,109.47625247140493,9.178562173991661,368.250575607118,5.267073961891465,11.619861504618381
Analyst,PhD,Single,99484.22138363453,29.503533205668294,23.144102597152724,140.21088955267365,10.194333463338234,463.3431209361462,7.259767747451292,9.97697808346884
Clerk,High School,Divorced,81823.61357581914,28.646523424773005,23.287876566648073,100.77662499599701,1.8526597733784937,277.36246481952105,9.12099356584511,13.750700794149356
Manager,PhD,Married,165458.9304254654,51.655222399732764,40.65142871180824,131.9907363256127,10.96392542305557,465.08545750182714,6.977847564654331,16.039294901291587
Engineer,High School,Divorced,133900.44840054814,43.600785249216486,31.140265800769328,99.71046125061545,2.2494509459300724,290.39508765520793,4.614886301306964,8.726494643136336
Technician,Bachelor,Married,104997.40060353476,33.610515913743804,21.957892683104056,106.32441599637706,5.3992281929393275,280.13898658875746,5.434741260789597,15.129756760120245
Clerk,High School,Married,85569.01315784524,28.765720178651993,20.67917462617668,99.07037759525615,4.492183998600687,237.00517973364498,4.188010662437946,10.99000873888014
Engineer,High School,Married,126917.6002071717,43.46170220276724,28.298030430980834,92.00302618902845,1.7248785717449533,234.65882911187433,5.049309306584745,13.940230059959127
Technician,Bachelor,Single,84293.21412180961,29.39077490091374,21.338101327868664,121.38543249026652,4.682239105982604,365.5184869331113,4.861485333765961,7.88108114364788
Engineer,High School,Single,129753.68539821944,38.834437674450974,23.78074378174025,93.82744000788801,2.1165785120124636,245.64426746781973,7.863010422306058,12.130281630885854
Analyst,PhD,Single,127573.82757732944,38.57127166977517,24.723323078625356,124.8401685807641,11.071515935581038,455.8897922451432,6.858058180838689,9.793154953740883
Engineer,High School,Divorced,137542.38792855229,41.347656163855106,25.154227800392526,97.798703978068,0.4934659698096009,223.05213210505306,7.059905256796438,12.543566682046315
Engineer,Bachelor,Divorced,129518.87699680048,38.470579920427355,27.432366184406362,116.44037862426188,3.0344441085234948,309.74192930393434,5.374878741117476,9.745079247686213
Engineer,PhD,Single,127645.1421069573,40.103323035117526,26.655918434795,130.07254499631327,9.412884729379853,466.5951831984246,8.08291185317204,11.0200492388887
Clerk,Bachelor,Divorced,76570.63092294759,22.535017939761033,22.99195599365447,103.81932101984769,3.366077040940713,280.35652216332824,6.5850837218796725,10.890076437342419
Engineer,Bachelor,Married,123157.52376447612,38.02525476299846,21.180173269913936,116.2716918037867,4.575168652474361,321.9058286017868,7.501952965188596,15.762787699289216
Technician,Master,Married,108742.3149844445,36.3605261376634,23.87795559572596,123.65500313392741,7.5024996961292905,407.32835284957196,7.411356861745625,16.382806584732542
Analyst,Master,Married,117580.4686930691,35.053117897235964,18.848401629647128,122.69217478608226,6.109251136447736,375.737864126629,6.785345603010283,13.962637974237829
Analyst,Bachelor,Single,123478.00220226319,38.17695266476879,24.469714690218886,113.5786712058542,3.5731734232186576,359.2644616589446,7.673386219338788,11.178711761090849
Engineer,Bachelor,Divorced,145138.91769696347,41.340617502408094,27.583715123975363,121.97180950291225,5.069337161715348,368.4223458905823,8.985380395260293,14.177763726961683
Clerk,Bachelor,Single,80934.43223332053,28.972352397426704,25.520069230210094,120.92547447518056,5.86254348461517,310.4225489835951,6.446964722160179,9.769380973785248
Clerk,Master,Divorced,77966.57318445222,30.511391312989712,24.812669130590606,116.56642328498353,5.305026561483388,364.4854217063273,5.596441370436337,11.0626708889126
Technician,Master,Married,101983.9307431862,32.11180230414617,24.011300584636977,128.11942496405575,7.8202323983059845,360.52330503821247,5.9162169001109355,14.873483054204176
Engineer,High School,Single,120534.78663646626,39.38016616091186,23.31231199530512,101.9158409487945,2.817306203738326,238.17985464662632,10.254038108921119,14.297364933964595
Analyst,High School,Divorced,116357.08285332238,39.830648508767666,27.3248420191874,102.49547908068875,2.954085102156628,270.3187276928255,6.797661093129912,11.373882409253568
Clerk,Bachelor,Divorced,78424.50669233978,30.470918882905302,26.76721600041388,101.53864584178336,6.218480214871686,294.7993928380696,6.8167547567907185,11.47577125963086
Engineer,PhD,Married,125619.96420163523,38.240406191308196,20.888429520833153,129.148071173059,12.202013924659616,467.5120872184374,4.558089643888191,12.873007176832651
Clerk,PhD,Single,81434.42357304099,30.67264921287238,25.935619982110886,125.93588204831718,9.643907951380944,421.4250777309995,8.945929585270378,10.909457506659844
Clerk,Master,Single,78031.72970999885,32.14382937190985,27.93678442786426,124.14029407446654,7.1095715800778585,414.2400932405712,8.953176254329353,12.442285209425876
Analyst,Master,Single,117455.32950088993,31.850176164267566,22.094887504207044,125.35540250201403,6.583561566751975,389.60862044546104,8.78907520139991,11.062451173486465
Manager,Master,Married,173478.25751945868,53.47722219486769,43.140012321675016,109.62756824491845,7.001976844755811,369.498530135495,5.370779327152638,14.723216140042652
Technician,Bachelor,Single,103944.73417826371,33.99123578395678,30.624926780923495,109.88982567997864,6.532873355636312,317.9221613320962,7.293293231626994,10.691102357949466
Technician,PhD,Married,104636.9962171561,36.276469799720694,25.92954931388656,135.60930752397127,8.654985516069331,445.78764463009685,4.70687774959503,12.454912349834412
Analyst,High School,Married,122367.69419023057,41.59174077093569,28.58248448547849,99.06660518843277,1.1389503278344244,225.0715237420699,6.083872501760934,15.197444334146354
Clerk,Bachelor,Married,80010.47023164677,25.884978908308604,21.466375286831518,113.64531822501182,6.377180936504561,346.6465258300922,4.9195926707214985,13.325836002315672
Engineer,High School,Divorced,123536.02591416286,37.87167699271736,24.298340821562782,101.75582733813542,3.02003650690209,261.49149782630474,5.822583494750711,8.858465679321647
Clerk,High School,Single,75843.77146699661,29.134353912372887,25.487720206151053,101.70830115976314,1.636868353182922,274.4175831505948,7.576309283089324,11.020665777179818
Analyst,Bachelor,Single,114130.1092927434,35.64873943662671,25.214054398853634,108.64342510965851,5.85440200112072,323.7800149293674,7.510843824815784,10.677845616552556
Technician,High School,Married,103475.45511014435,40.20480972751042,26.063014224337497,93.91709597932146,2.341215842492033,240.69400465482724,5.462021471178045,11.809892876807599
Clerk,PhD,Married,73333.39441991213,27.429683718519623,24.127565401910715,124.39234926287486,11.500274609000988,414.2644861524144,6.466444596840262,14.06945728297111
Technician,High School,Single,100952.2552938161,33.3333596615394,27.59107170820497,103.54676257227659,2.0745095938267726,251.6861912093298,8.07904780215028,11.511317040563869
Engineer,PhD,Married,134985.11299837258,40.61316709480893,26.20385507643352,130.09729127759442,11.025632113872582,459.646896147114,5.711843969488882,13.739261831894815
Technician,PhD,Single,102706.35806678135,31.393551421771733,25.62075008902955,129.30743877696386,12.64201191049262,497.6770215193792,8.183012928311483,10.337384090296469
Technician,PhD,Divorced,104780.90742156893,33.81295786473121,24.43245499234035,127.88054978838824,10.598099155047466,469.50023221875006,6.008472958895368,11.361833133721916
Manager,Master,Married,175206.84959459037,50.95235978375052,41.97598037072268,118.47405577259624,7.049328165794844,417.6693351793831,6.105278623909678,14.224231289800175
Manager,High School,Single,168314.55984485548,49.00141878685247,40.05924506985929,105.2345589724407,2.722446985220979,272.41987206277594,8.150602492844634,11.818276068074123
Manager,Bachelor,Married,171672.1636729446,49.71983942330016,37.95809825227562,108.32377959065987,4.634719141796115,302.4214946423301,4.496953140642519,12.79698540711086
Technician,Bachelor,Single,102895.8948979924,33.41200366265489,25.343043840925194,103.29467643349216,7.387967705524732,308.93183718998137,8.995693754370363,12.006756251340763
Analyst,High School,Single,114783.40081945584,33.4565890724577,21.74490120934823,103.71825887770086,2.1800710376959813,262.1609906806864,7.118566294773005,10.998635526860301
Technician,Master,Married,103050.9863459598,35.96477963401772,24.716629267239274,118.97561668067641,6.727066679774487,369.1681219659392,6.090309799206435,13.941297113029538
Analyst,Master,Divorced,111070.71342355957,43.264799214941725,29.01105622205561,120.15697932766388,6.164310994979964,382.6262111234693,8.16441174053527,11.900708547995132
Analyst,PhD,Single,117383.8090814188,38.05520489235032,26.622090992935405,138.03789153199756,11.09722019160644,471.96044319045166,8.92567675771387,13.284259602612043
Manager,High School,Single,177789.53303224235,50.67579235174265,37.95943124571707,99.89719721324747,2.8671874128277386,281.90679107779727,8.034333388568836,13.13287392508441
Clerk,High School,Single,86709.24527655853,32.07816826535058,28.14705567504104,101.44591836559363,1.5026456285859067,211.27702622336767,7.6375009971179315,11.88983057002735
Engineer,Bachelor,Divorced,131018.99593331575,36.192008510359905,24.240016811780897,104.10538254350837,5.576451345122423,332.3271335013376,7.947511908575567,13.45999185543111
Manager,High School,Divorced,181288.1975834199,55.10754397438882,41.144315115972645,98.9016527382452,0.4914440317871436,229.06740077730274,7.6746949778086195,11.689003366808045
Manager,Master,Married,171050.2743440756,50.60698638926841,37.22832360173585,123.04763022604301,7.184970575073156,368.6536767066938,5.38163497995587,11.860342246778588
Clerk,High School,Divorced,85882.1492342953,34.895570697267324,27.157976190470798,92.22313133079379,2.4527563520766944,258.04510526235686,6.2051063529983095,11.936265145697813
